date,state,positive,negative,pending,currentlyHospitalized,cumulativeHospitalized,currentlyInIcu,cumulativeInIcu,currentlyOnVentilator,cumulativeOnVentilator,recovered,death,hash,dateChecked,totalTestResults,total,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200309,OH,3,11,5,,,,,,,,,9085a2d1c40cb5abf295fc6307dc9a0ca24ad21b,2020-03-09T20:00:00Z,14,19,39,0,0,1,3,4
20200309,OK,1,8,10,,,,,,,,,79209a327eecb6fc645547f7c52b56ada6e7a9d6,2020-03-09T20:00:00Z,9,19,40,0,0,0,0,0
20200309,OR,14,165,52,,,,,,,,,f29c10c2382ab881cbca4e528c8fea9fec91c846,2020-03-09T20:00:00Z,179,231,41,0,0,65,0,65
20200309,PA,7,,,,,,,,,,,ba80a511c02c59f45747d3db807b15a7e023fa57,2020-03-09T20:00:00Z,7,7,42,0,0,0,3,3
20200309,RI,3,53,6,,,,,,,,,933721ca156eefb348dce8b26828cbcf602b5494,2020-03-09T20:00:00Z,56,62,44,0,0,23,0,23
20200309,SC,7,24,,,,,,,,,,4c6d351e3627dfce72c41c3609af9d7bc9fc8c1a,2020-03-09T20:00:00Z,31,31,45,0,0,16,5,21
20200309,SD,0,5,0,,,,,,,,,9ef81c2a5f8d43ff5acb4404f48b91b629b6c59d,2020-03-09T20:00:00Z,5,5,46,0,0,0,0,0
20200309,TN,3,,,,,,,,,,,cbe48869bc0cc3776c29a71c90cfed4763ba9d7e,2020-03-09T20:00:00Z,3,3,47,0,0,0,0,0
20200309,TX,12,,,,,,,,,,,515176da450a6c620c9dfaeaf3c69c8a41bc77ac,2020-03-09T20:00:00Z,12,12,48,0,0,0,4,4
20200309,UT,1,,,,,,,,,,,2a6a4af3b253b38521f494496c58c6d224ae757f,2020-03-09T20:00:00Z,1,1,49,0,0,0,0,0
20200309,VA,3,38,9,,,,,,,,,10bcb8dc2d93f643fc23466633b1a8ce9b9c5fbf,2020-03-09T20:00:00Z,41,50,51,0,0,2,1,3
20200309,VT,1,34,,,,,,,,,,f1f7108d0e81813b2e79c9870f49bad9dec8b675,2020-03-09T20:00:00Z,35,35,50,0,0,6,0,6
20200309,WA,136,1110,,,,,,,,,,8843dc51ab4a139ef216674c4e3eb392d4587767,2020-03-09T20:00:00Z,1246,1246,53,0,0,470,34,504
20200309,WI,1,36,,,,,,,,,,7fcbcaf865a97ae61613123120f4c18036c3ddb5,2020-03-09T20:00:00Z,37,37,55,0,0,5,0,5
20200309,WV,0,2,3,,,,,,,,,d391727d918c904fb88fc2b3a2f7fb27d9ecb35a,2020-03-09T20:00:00Z,2,5,54,0,0,0,0,0
20200309,WY,0,,,,,,,,,,,0e60d3a3b6a8f81294e270c0443be1d02a867c94,2020-03-09T20:00:00Z,0,0,56,0,0,0,0,0
20200308,AK,0,14,6,,,,,,,,,286fd56c2aeaeb876aaa8b12f4b66caf7e56c069,2020-03-08T20:00:00Z,14,20,02,0,0,2,0,2
20200308,AL,0,,,,,,,,,,,111a45148c2d4948dec6f59b3b96a8f5e061b195,2020-03-08T20:00:00Z,0,0,01,0,0,0,0,0
20200308,AR,0,6,0,,,,,,,,,fbf6ef5b8e1e0c631739a91a4cbd0a09bf548ec2,2020-03-08T20:00:00Z,6,6,05,0,0,0,0,0
20200308,AZ,5,44,7,,,,,,,,,e0529b11df92b58ea40d762e0e1be886d8aa0904,2020-03-08T20:00:00Z,49,56,04,0,0,0,0,0
20200308,CA,88,462,,,,,,,,,,abeb18d3fdadf03b9019a234f7ebcdb51b54e093,2020-03-08T20:00:00Z,550,550,06,0,0,0,19,19
20200308,CO,8,104,,,,,,,,,,636fca638d4411bd4eddf978e178ecee1ea973eb,2020-03-08T20:00:00Z,112,112,08,0,0,49,0,49
20200308,CT,1,29,8,,,,,,,,,37e20ef7c8e5c53ad69ec77a203eac05c6d9ed83,2020-03-08T20:00:00Z,30,38,09,0,0,29,1,30
20200308,DC,1,10,0,,,,,,,,,3e0250689f3a6f3fe88661f656e4012fcb4be346,2020-03-08T20:00:00Z,11,11,11,0,0,2,1,3
20200308,DE,0,10,0,,,,,,,,,28c328a72d5d66f1d6b9ece40b290b6d9434099d,2020-03-08T20:00:00Z,10,10,10,0,0,0,0,0
20200308,FL,17,118,108,,,,,,,,,a281d78192e4726e3440fc4da3d95575162e0468,2020-03-08T20:00:00Z,135,243,12,0,0,18,3,21
20200308,GA,7,,,,,,,,,,,439252e136a6043e3c604964a3ecf681ab9791d3,2020-03-08T20:00:00Z,7,7,13,0,0,0,1,1
20200308,HI,1,,,,,,,,,,,c0073a40b29ff8aeeb69ee86f026caf5116c5f3b,2020-03-08T20:00:00Z,1,1,15,0,0,0,0,0
20200308,IA,0,15,2,,,,,,,,,f661dd96dce95147126ecd8eccb0adbfcfe15395,2020-03-08T20:00:00Z,15,17,19,0,0,0,0,0
20200308,ID,0,27,,,,,,,,,,a5510b5a1463875199926ce6e4c27f9bc84f5808,2020-03-08T20:00:00Z,27,27,16,0,0,0,0,0
20200308,IL,6,191,44,,,,,,,,,2cda681d09788e8f1bcc2107ea7b51c13e63ce2f,2020-03-08T20:00:00Z,197,241,17,0,0,0,0,0
20200308,IN,2,,,,,,,,,,,a74ea7e370b9999d3ed67e39298db063915dd6f6,2020-03-08T20:00:00Z,2,2,18,0,0,0,1,1
20200308,KS,1,11,0,,,,,,,,,2d0435b5c2b220ec216d4c96d4e38d27dca7bd03,2020-03-08T20:00:00Z,12,12,20,0,0,0,1,1
20200308,KY,1,13,,,,,,,,,,5d2588afd22700b93c6a7c18cd8bcfd28b6b8f3b,2020-03-08T20:00:00Z,14,14,21,0,0,4,0,4
20200308,LA,0,5,,,,,,,,,,3f317386e80c72d461fed0131c2899833c8733d7,2020-03-08T20:00:00Z,5,5,22,0,0,5,0,5
20200308,MA,13,,,,,,,,,,,062314c4be4350453abdae51c78df044f405b5c0,2020-03-08T20:00:00Z,13,13,25,0,0,0,0,0
20200308,MD,3,52,,,,,,,,,,a4716b750afbf622907818bf34c89876f9413859,2020-03-08T20:00:00Z,55,55,24,0,0,11,0,11
20200308,ME,0,1,,,,,,,,,,f38707942b3d14a4ced54cf6cb6231e1815ec4ad,2020-03-08T20:00:00Z,1,1,23,0,0,0,0,0
20200308,MI,0,26,10,,,,,,,,,29b703ade21c516f38b2fce41887cee87aaa1fdb,2020-03-08T20:00:00Z,26,36,26,0,0,8,0,8
20200308,MN,1,48,,,,,,,,,,71a6130b997b95f6123ec65da0aef60e21d0c89c,2020-03-08T20:00:00Z,49,49,27,0,0,0,0,0
20200308,MO,1,,,,,,,,,,,d968298f6df52450e878729e43623957856c2e33,2020-03-08T20:00:00Z,1,1,29,0,0,0,1,1
20200308,MS,0,,,,,,,,,,,00eef68fb801d5c2818671eacf8120502c9bd848,2020-03-08T20:00:00Z,0,0,28,0,0,0,0,0
20200308,MT,0,11,,,,,,,,,,71de9a3b84a042bd350b2945f6cb14e573274c82,2020-03-08T20:00:00Z,11,11,30,0,0,0,0,0
20200308,NC,2,,,,,,,,,,,21b4a4c7f0f6b2687155927048bcf4a939163717,2020-03-08T20:00:00Z,2,2,37,0,0,0,0,0
20200308,ND,0,0,,,,,,,,,,d75c684001cde34f2a32858dc64260524492f6a8,2020-03-08T20:00:00Z,0,0,38,0,0,0,0,0
20200308,NE,1,17,5,,,,,,,,,9c0cebc85565e31c2d36c380d36a1656e2a92976,2020-03-08T20:00:00Z,18,23,31,0,0,0,0,0
20200308,NH,4,38,5,,,,,,,,,68c24fe558ee86a6713ab6e09aa248cd6051d977,2020-03-08T20:00:00Z,42,47,33,0,0,18,2,20
20200308,NJ,6,31,0,,,,,,,,,a0126aa67b485711f1a222240dbee7c24743b906,2020-03-08T20:00:00Z,37,37,34,0,0,31,2,33
20200308,NM,0,48,0,,,,,,,,,21a99d6e4c75e82f67c18c3c35ea15263be8eed5,2020-03-08T20:00:00Z,48,48,35,0,0,0,0,0
20200308,NV,1,14,,,,,,,,,,faad3c2b4ac4f193265471855c6ac1b2b3746233,2020-03-08T20:00:00Z,15,15,32,0,0,0,0,0
20200308,NY,105,92,,,,,,,,,,fdaf775dff81de4f4b62b99c291f9755cb5687c7,2020-03-08T20:00:00Z,197,197,36,0,0,0,29,29
20200308,OH,0,10,4,,,,,,,,,42d9cf3096cd1dd152b0a103e6d87dda5e1c8d18,2020-03-08T20:00:00Z,10,14,39,0,0,1,0,1
20200308,OK,1,8,2,,,,,,,,,fb78343852fb9712252de453e8d5c116bf1d9daa,2020-03-08T20:00:00Z,9,11,40,0,0,8,0,8
20200308,OR,14,100,53,,,,,,,,,4e9a667569fffc596bdc719e2215f3c98a9d02a8,2020-03-08T20:00:00Z,114,167,41,0,0,23,7,30
20200308,PA,4,,,,,,,,,,,f5820705ce1afbe62d2adc4198a9ee44d19c1585,2020-03-08T20:00:00Z,4,4,42,0,0,0,2,2
20200308,RI,3,30,12,,,,,,,,,7f23b39cca6f89a5ae77742bef74c031216fafa0,2020-03-08T20:00:00Z,33,45,44,0,0,30,1,31
20200308,SC,2,8,,,,,,,,,,8aa420de5ee2fad9eb7a2be27bbfefbfa3ac8abb,2020-03-08T20:00:00Z,10,10,45,0,0,0,0,0
20200308,SD,0,5,0,,,,,,,,,75909aa94f6b2894533576df39c5f50001f3eb2d,2020-03-08T20:00:00Z,5,5,46,0,0,0,0,0
20200308,TN,3,,,,,,,,,,,e7b570edb0fb3d88201d64222d0d7ec7884a0ce9,2020-03-08T20:00:00Z,3,3,47,0,0,0,2,2
20200308,TX,8,,,,,,,,,,,d8d882a2ab6eec780e8e243f9eb68882eb95b53b,2020-03-08T20:00:00Z,8,8,48,0,0,0,0,0
20200308,UT,1,,,,,,,,,,,a68e64a9b58a647328b37750d3811cfa7d784bdf,2020-03-08T20:00:00Z,1,1,49,0,0,0,0,0
20200308,VA,2,36,6,,,,,,,,,ab88f66cdc9c19bd9968ead03c7d4c1df2fadb97,2020-03-08T20:00:00Z,38,44,51,0,0,5,2,7
20200308,VT,1,28,,,,,,,,,,44f00b96a93a4bff45b99d9179142df38733a0a5,2020-03-08T20:00:00Z,29,29,50,0,0,12,1,13
20200308,WA,102,640,60,,,,,,,,,4d56aa5c5267b822fe6dc92e736425d156ea1469,2020-03-08T20:00:00Z,742,802,53,0,0,270,0,270
20200308,WI,1,31,12,,,,,,,,,7b4376ce2555117bf7259c98f6588bb4a83e662d,2020-03-08T20:00:00Z,32,44,55,0,0,0,0,0
20200308,WV,0,2,3,,,,,,,,,c98497850f82555b18117b04c0b586938669c929,2020-03-08T20:00:00Z,2,5,54,0,0,0,0,0
20200308,WY,0,,,,,,,,,,,b4b80b5fc58fd76c5df02e825b8f209ef25d679b,2020-03-08T20:00:00Z,0,0,56,0,0,0,0,0
20200307,AK,0,12,2,,,,,,,,,48011d1522c3a83b5fc4ebc14744d47f0d63ec68,2020-03-07T21:00:00Z,12,14,02,0,0,4,0,4
20200307,AL,0,,,,,,,,,,,674d3dc8108e8083ac975ed1bc4e0d18a909c87d,2020-03-07T21:00:00Z,0,0,01,,,,,
20200307,AR,0,6,0,,,,,,,,,3bc4bd13aca66bfa472af3aa52dd29b8b7696f94,2020-03-07T21:00:00Z,6,6,05,0,0,0,0,0
20200307,AZ,5,44,7,,,,,,,,,9c0f1d62e294acf61fa813d6f19dcc0844aedaae,2020-03-07T21:00:00Z,49,56,04,0,0,11,2,13
20200307,CA,69,462,,,,,,,,,,9e5c454d3ed4247d3b5da9f3e3c588f786d53b41,2020-03-07T21:00:00Z,531,531,06,0,0,0,9,9
20200307,CO,8,55,69,,,,,,,,,4bcfa2ffd0057268b252eb70b92ce8ddd6447acf,2020-03-07T21:00:00Z,63,132,08,0,0,9,6,15
20200307,CT,0,,,,,,,,,,,6ec3bf400fe426a5cc16bc1692e426e8f2210130,2020-03-07T21:00:00Z,0,0,09,,,,,
20200307,DC,0,8,1,,,,,,,,,a0c29c0db164581b7f53ff533ba18f7bcbb232fb,2020-03-07T21:00:00Z,8,9,11,0,0,0,0,0
20200307,DE,0,10,0,,,,,,,,,eec32ac3c73a752feb6bb32b2b65fd5cbae06083,2020-03-07T21:00:00Z,10,10,10,0,0,0,0,0
20200307,FL,14,100,88,,,,,,,,,933cd7e60a113bd9bc081d5b7b7bd2c90ae7491a,2020-03-07T21:00:00Z,114,202,12,0,0,45,5,50
20200307,GA,6,,,,,,,,,,,cca5d469d998b0641c5b5a5c5bd99755d9a59ae7,2020-03-07T21:00:00Z,6,6,13,0,0,0,4,4
20200307,HI,1,,,,,,,,,,,1bbfaea3cde00c648bdf2980572c601bb07c5662,2020-03-07T21:00:00Z,1,1,15,,,,,
20200307,IA,0,15,2,,,,,,,,,c384ffbda814d3e343cf0b0009b7c4a77a4eca81,2020-03-07T21:00:00Z,15,17,19,0,0,0,0,0
20200307,ID,0,27,,,,,,,,,,a7b09d4de44596b3327cece5833b27709936f297,2020-03-07T21:00:00Z,27,27,16,,,,,
20200307,IL,6,191,44,,,,,,,,,5bb3f0563ed3ec67603f578e2740d9c4872053c0,2020-03-07T21:00:00Z,197,241,17,0,0,11,1,12
20200307,IN,1,,,,,,,,,,,3b50820138746709f8292bd7bf1ec19b0e48d44f,2020-03-07T21:00:00Z,1,1,18,0,0,0,0,0
20200307,KS,0,11,2,,,,,,,,,8eb2b98ba7fff7a73c55f3f07e3310469eb8db79,2020-03-07T21:00:00Z,11,13,20,0,0,7,0,7
20200307,KY,1,9,,,,,,,,,,9368793df5d40855c31d501d4543b0e97438ff18,2020-03-07T21:00:00Z,10,10,21,0,0,2,1,3
20200307,LA,0,,,,,,,,,,,79de5fe2f3fdd316c3f8d53af56fe142f9a40b9b,2020-03-07T21:00:00Z,0,0,22,,,,,
20200307,MA,13,,,,,,,,,,,0b77a0546fe9febfa95d5bae3f46caa27175aa08,2020-03-07T21:00:00Z,13,13,25,0,0,0,5,5
20200307,MD,3,41,,,,,,,,,,0a441f80a7d13dda38b6dce254aac2075353e948,2020-03-07T21:00:00Z,44,44,24,0,0,15,0,15
20200307,ME,0,1,,,,,,,,,,8e32588ced0ef0893a09503c78dae55eed5eed12,2020-03-07T21:00:00Z,1,1,23,,,,,
20200307,MI,0,18,9,,,,,,,,,8bd514c49de1c0c3c391f2a7c672381572845b03,2020-03-07T21:00:00Z,18,27,26,0,0,10,0,10
20200307,MN,1,48,,,,,,,,,,2de20fb4bf3cdb3658154e193516e4e166d99ce3,2020-03-07T21:00:00Z,49,49,27,0,0,12,1,13
20200307,MO,0,,,,,,,,,,,55ce9d41be18b285e3680d579937589c4dcf05fd,2020-03-07T21:00:00Z,0,0,29,,,,,
20200307,MS,0,,,,,,,,,,,3fc8cc777b2a293a9edd27a42f7dfc460fae5718,2020-03-07T21:00:00Z,0,0,28,,,,,
20200307,MT,0,11,,,,,,,,,,f5b32b380f98f5b38101378a94db96ff6f4b815b,2020-03-07T21:00:00Z,11,11,30,,,,,
20200307,NC,2,,,,,,,,,,,0805e2d2189e6b5e148b36e2b307f47b602f5d42,2020-03-07T21:00:00Z,2,2,37,0,0,0,0,0
20200307,ND,0,0,,,,,,,,,,fd5f2d08230865ea21e3d4eb53503122d5197c8e,2020-03-07T21:00:00Z,0,0,38,,,,,
20200307,NE,1,17,5,,,,,,,,,54a0fbf4965c30e87ea752d4bf3f78a49431f87f,2020-03-07T21:00:00Z,18,23,31,0,0,0,1,1
20200307,NH,2,20,3,,,,,,,,,a8a1ea754bddbb3331fb90f2392fa4ef7ce1f063,2020-03-07T21:00:00Z,22,25,33,0,0,0,0,0
20200307,NJ,4,,1,,,,,,,,,6e01b51f688efa2644b670ff3750cab731da38d7,2020-03-07T21:00:00Z,4,5,34,0,0,0,3,3
20200307,NM,0,48,0,,,,,,,,,33d8c4eeaee2b6e29893481cac316b7feffc1e84,2020-03-07T21:00:00Z,48,48,35,0,0,32,0,32
20200307,NV,1,14,,,,,,,,,,0587d6b773f7bc9f1e0496b29df8931577d64cbd,2020-03-07T21:00:00Z,15,15,32,0,0,0,0,0
20200307,NY,76,92,236,,,,,,,,,47359026929c06250b5e453063d9c2809335574c,2020-03-07T21:00:00Z,168,404,36,0,0,0,43,43
20200307,OH,0,9,5,,,,,,,,,2cd2ccb0eb23387f055fc941d94e8b75caf8addc,2020-03-07T21:00:00Z,9,14,39,0,0,1,0,1
20200307,OK,1,,,,,,,,,,,93f8921856220a232904947cd89acd87dfb8800d,2020-03-07T21:00:00Z,1,1,40,,,,,
20200307,OR,7,77,40,,,,,,,,,5894946d53c17eab2a696e88d0ff32635b9673d1,2020-03-07T21:00:00Z,84,124,41,0,0,13,4,17
20200307,PA,2,,,,,,,,,,,46ebf22d06f30fdfd25e0fabd79f39c740d34309,2020-03-07T21:00:00Z,2,2,42,0,0,0,0,0
20200307,RI,2,,,,,,,,,,,7f29d6e2a057611286b034f5471d9bf6868ea4e3,2020-03-07T21:00:00Z,2,2,44,,,,,
20200307,SC,2,8,,,,,,,,,,0803d7f4fcf6e2bd8c46bcaf0915c37cc5caba9d,2020-03-07T21:00:00Z,10,10,45,0,0,3,2,5
20200307,SD,0,5,0,,,,,,,,,1fb50040afbb12bcdd08670d806369708f451432,2020-03-07T21:00:00Z,5,5,46,,,,,
20200307,TN,1,,,,,,,,,,,a26f3d0decf358c46a02e4f0fa3a565bdfccddff,2020-03-07T21:00:00Z,1,1,47,0,0,0,0,0
20200307,TX,8,,,,,,,,,,,d4694a798a612bae901cffdd99773afbc0dd13cf,2020-03-07T21:00:00Z,8,8,48,0,0,0,3,3
20200307,UT,1,,,,,,,,,,,7f1d546bef3bce1d18501cc9f7591478432c8393,2020-03-07T21:00:00Z,1,1,49,,,,,
20200307,VA,0,31,7,,,,,,,,,fcb8df02b588fea4f985471620d72c5578eefe29,2020-03-07T21:00:00Z,31,38,51,0,0,10,0,10
20200307,VT,0,16,,,,,,,,,,40d149db0758604498ab12cd9dcd00544a755de3,2020-03-07T21:00:00Z,16,16,50,0,0,8,0,8
20200307,WA,102,370,66,,,,,,,,,51d57ba7d727891335ca4e693422741a46965bec,2020-03-07T21:00:00Z,472,538,53,0,0,0,23,23
20200307,WI,1,31,12,,,,,,,,,9103650a63b62f93f1aeb47114137a4efffd2a9e,2020-03-07T21:00:00Z,32,44,55,0,0,0,0,0
20200307,WV,0,2,3,,,,,,,,,0e4e2d568bfa59995d81737252cce630fd96d04d,2020-03-07T21:00:00Z,2,5,54,0,0,1,0,1
20200307,WY,0,,,,,,,,,,,b4f4c797ab590dc16984a900f84eca11255f1652,2020-03-07T21:00:00Z,0,0,56,,,,,
20200306,AK,0,8,1,,,,,,,,,10fbc120ae66875510957d8b094b57ef97022af2,2020-03-06T21:00:00Z,8,9,02,,,,,
20200306,AR,0,6,0,,,,,,,,,e22c1d4b060d96c2c73ba54838516bef3fbe8f24,2020-03-06T21:00:00Z,6,6,05,,,,,
20200306,AZ,3,33,15,,,,,,,,,8915ae7177f761dc153ffc650189f8a9b7efdaa5,2020-03-06T21:00:00Z,36,51,04,0,0,5,1,6
20200306,CA,60,462,,,,,,,,,,76c75b23791c162bd472ba68647fd2e94b0e1bd9,2020-03-06T21:00:00Z,522,522,06,0,0,0,7,7
20200306,CO,2,46,30,,,,,,,,,bb2cd0dc45344eb3d19a16376b742dd99dc16f41,2020-03-06T21:00:00Z,48,78,08,0,0,27,2,29
20200306,DC,0,8,1,,,,,,,,,2145d62f0f6bc6f1ba1206ca7b9bf48abd264965,2020-03-06T21:00:00Z,8,9,11,0,0,2,0,2
20200306,DE,0,10,0,,,,,,,,,3a99895220d6c58b78aed2b5ce1f4909f0a4871e,2020-03-06T21:00:00Z,10,10,10,,,,,
20200306,FL,9,55,51,,,,,,,,,90c3c3632b5e6a245cf10351437d617d8b365ccb,2020-03-06T21:00:00Z,64,115,12,0,0,24,0,24
20200306,GA,2,,,,,,,,,,,a309f0ae075f591306f8f54765d0ad266fe74c62,2020-03-06T21:00:00Z,2,2,13,0,0,0,0,0
20200306,IA,0,15,2,,,,,,,,,26074f3ba30d414f3e76ab5e515d7c84aac9baa2,2020-03-06T21:00:00Z,15,17,19,,,,,
20200306,IL,5,180,35,,,,,,,,,b4dca47e03f625a32d521d51b4744f4ac4147d5e,2020-03-06T21:00:00Z,185,220,17,0,0,15,0,15
20200306,IN,1,,,,,,,,,,,3976a81cbffddeae7fe0fc68cb280941d9e3a7a0,2020-03-06T21:00:00Z,1,1,18,,,,,
20200306,KS,0,4,0,,,,,,,,,f23bdf074c7d2a3a7efc843d32176992cbc9bf33,2020-03-06T21:00:00Z,4,4,20,,,,,
20200306,KY,0,7,3,,,,,,,,,b6f020bd170df5fe49bf28f6f68ed7736c4aba3c,2020-03-06T21:00:00Z,7,10,21,,,,,
20200306,MA,8,,,,,,,,,,,a326ee3ac25ee04ddb194d1eea271b1840f76f60,2020-03-06T21:00:00Z,8,8,25,0,0,0,6,6
20200306,MD,3,26,12,,,,,,,,,f644598be1d0ea3d6c9aac6ef2b3634925dda7f9,2020-03-06T21:00:00Z,29,41,24,0,0,9,3,12
20200306,MI,0,8,8,,,,,,,,,5a64ca95f4fc635dfb18c8342a4ed834edb40c4a,2020-03-06T21:00:00Z,8,16,26,0,0,0,0,0
20200306,MN,0,36,,,,,,,,,,757fef972fc6f363f6cc01e5f393c100bccd7f9b,2020-03-06T21:00:00Z,36,36,27,,,,,
20200306,NC,2,,,,,,,,,,,6231d3b5ab13589df0ccf0ab3d9243619a96f60e,2020-03-06T21:00:00Z,2,2,37,0,0,0,1,1
20200306,NE,0,17,5,,,,,,,,,b7c6adc8a812589f05822d791f720737d7d49711,2020-03-06T21:00:00Z,17,22,31,0,0,0,0,0
20200306,NH,2,20,3,,,,,,,,,37a76cca116bb0a431ed29265409a6219a194687,2020-03-06T21:00:00Z,22,25,33,0,0,4,0,4
20200306,NJ,1,,,,,,,,,,,2ef937925c81fe9e3f7e0c2d1710d234e743c981,2020-03-06T21:00:00Z,1,1,34,0,0,0,0,0
20200306,NM,0,16,0,,,,,,,,,cb0cc38a830294f2a3cdeef0fe036435a4aa77f2,2020-03-06T21:00:00Z,16,16,35,,,,,
20200306,NV,1,14,,,,,,,,,,aa487d6e1770aacfcc23b598e3e55cfcf0ea1129,2020-03-06T21:00:00Z,15,15,32,0,0,0,0,0
20200306,NY,33,92,236,,,,,,,,,dc46071f45a9f98ddb3a7dfaf77d1cf70561e025,2020-03-06T21:00:00Z,125,361,36,0,0,16,11,27
20200306,OH,0,8,2,,,,,,,,,90c210a8205b772be986a34e787a74b0f3683d0a,2020-03-06T21:00:00Z,8,10,39,0,0,1,0,1
20200306,OR,3,64,28,,,,,,,,,7b9b24eed7b37e0932bd5a50d843e97a1d0fd0da,2020-03-06T21:00:00Z,67,95,41,0,0,19,0,19
20200306,PA,2,,,,,,,,,,,3cdf00adec7e76feac32f6cbc7fcdfa94ff8ec90,2020-03-06T21:00:00Z,2,2,42,,,,,
20200306,SC,0,5,0,,,,,,,,,bf6c00f4f8b951a461d80e3bde69ab799129947f,2020-03-06T21:00:00Z,5,5,45,0,0,0,0,0
20200306,TN,1,,,,,,,,,,,237d6466e87dbc967324d178d2899672d42c7b9b,2020-03-06T21:00:00Z,1,1,47,0,0,0,0,0
20200306,TX,5,,,,,,,,,,,9800597ce521a029548a36b8a79ac8da395d0eb6,2020-03-06T21:00:00Z,5,5,48,0,0,0,4,4
20200306,VA,0,21,10,,,,,,,,,50df6677948ec652ecdf63cb740a162dd088c327,2020-03-06T21:00:00Z,21,31,51,0,0,3,0,3
20200306,VT,0,8,,,,,,,,,,c4cfb6690f6894b02226019fe2344fb6f14c1ad0,2020-03-06T21:00:00Z,8,8,50,,,,,
20200306,WA,79,370,,,,,,,,,,abad2e9afbd86c9bd1e5bed064c418da30df2968,2020-03-06T21:00:00Z,449,449,53,0,0,370,9,379
20200306,WI,1,31,12,,,,,,,,,968728e9ca15a52b0a61e46fe4a13728e0858e0f,2020-03-06T21:00:00Z,32,44,55,0,0,12,0,12
20200306,WV,0,1,4,,,,,,,,,4bbac4631fe37902bacb4cb24ec89ca919cfe7a7,2020-03-06T21:00:00Z,1,5,54,,,,,
20200305,AZ,2,28,6,,,,,,,,,772bd4d02e55cf5253ea5a8fffd2dda178b533ec,2020-03-05T21:00:00Z,30,36,04,0,0,1,0,1
20200305,CA,53,462,,,,,,,,,,cadb4996b7d1b8060ae872b8b34c6979ddc9c5e4,2020-03-05T21:00:00Z,515,515,06,0,0,0,0,0
20200305,CO,0,19,21,,,,,,,,,3b7808e065220806bf9c90b34272de60d44425d2,2020-03-05T21:00:00Z,19,40,08,,,,,
20200305,DC,0,6,2,,,,,,,,,48e1015850b67023eb52b704a7244cc36f80e05f,2020-03-05T21:00:00Z,6,8,11,,,,,
20200305,FL,9,31,69,,,,,,,,,b58eda978662ddb8a02ac6950539472f431bb25f,2020-03-05T21:00:00Z,40,109,12,0,0,7,7,14
20200305,GA,2,,,,,,,,,,,8a5b59bc2f274c910fe6e165bfdfad1d8df82670,2020-03-05T21:00:00Z,2,2,13,0,0,0,0,0
20200305,IL,5,165,27,,,,,,,,,cb723056c3d58d3747655243acafc6f65aa98a9b,2020-03-05T21:00:00Z,170,197,17,0,0,41,1,42
20200305,MA,2,,,,,,,,,,,981a235b9e6bf32e57b8756931b41169cd5d14e9,2020-03-05T21:00:00Z,2,2,25,0,0,0,0,0
20200305,MD,0,17,14,,,,,,,,,e0b02a0cbceaa622cec8840387616f2cb282642d,2020-03-05T21:00:00Z,17,31,24,,,,,
20200305,MI,0,8,0,,,,,,,,,63e48357d7aa35e25dbf54f35e6b105c0047ed81,2020-03-05T21:00:00Z,8,8,26,,,,,
20200305,NC,1,,,,,,,,,,,308000fb4a352218307bbbbd4473b79e5642c244,2020-03-05T21:00:00Z,1,1,37,0,0,0,0,0
20200305,NE,0,17,5,,,,,,,,,0c4b78091d9778713a3f6d028926e31117c11c70,2020-03-05T21:00:00Z,17,22,31,,,,,
20200305,NH,2,16,4,,,,,,,,,519d50a66a05f4b75dddd0a1acaf7568c73e4bdd,2020-03-05T21:00:00Z,18,22,33,0,0,6,0,6
20200305,NJ,1,,,,,,,,,,,32acfa2c3e1905af72449c4a37981023dbaf6c6e,2020-03-05T21:00:00Z,1,1,34,,,,,
20200305,NV,1,14,,,,,,,,,,2f7f2cbbfd378dd1657d408f0df59238b1784681,2020-03-05T21:00:00Z,15,15,32,,,,,
20200305,NY,22,76,24,,,,,,,,,2c92bb23fd6a72c82be623cb5714dd930a6dd2e1,2020-03-05T21:00:00Z,98,122,36,0,0,28,16,44
20200305,OH,0,7,3,,,,,,,,,400f9f2a44574e13749f455da4f6064ceecd17e2,2020-03-05T21:00:00Z,7,10,39,,,,,
20200305,OR,3,45,13,,,,,,,,,fc304035d28cfa38e16b0ad902e97b74d867d79c,2020-03-05T21:00:00Z,48,61,41,0,0,16,0,16
20200305,SC,0,5,0,,,,,,,,,7e8c0d52659d2911a685d803f9f83748ef562cbc,2020-03-05T21:00:00Z,5,5,45,0,0,0,0,0
20200305,TN,1,,,,,,,,,,,dcc0ff726ed662eb1fc19ba6ce5f35f8c4a1ba98,2020-03-05T21:00:00Z,1,1,47,,,,,
20200305,TX,1,,,,,,,,,,,c555139a098ef2ddbf06fed18c71df949d30152e,2020-03-05T21:00:00Z,1,1,48,0,0,0,0,0
20200305,VA,0,18,3,,,,,,,,,2bccdef33a4ee6d359c32b1a89f86c7162fb6364,2020-03-05T21:00:00Z,18,21,51,,,,,
20200305,WA,70,,,,,,,,,,,a53e9ffed89894b5e1227f72f30ce48d4d18e359,2020-03-05T21:00:00Z,70,70,53,0,0,0,31,31
